"Patient.ID","B.cells.naive","B.cells.memory","Plasma.cells","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.follicular.helper","T.cells.regulatory..Tregs.","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Mast.cells.resting","Mast.cells.activated","Eosinophils","Neutrophils","P.value","Pearson.Correlation","RMSE","Mutation_Status"
"TCGA.55.7815",0.0763836211919681,0,0.0303707819216105,0,0,0.289499894552688,0.0259963340937268,0.0298361176392669,0,0.0305789039929115,0.0115903457456303,0,0.00658173291153024,0.0446658883171257,0.0411618940694649,0.267261277024924,0.0653090808027827,0.0371466084548805,0.0347873846951637,0,0,0.00883013458632635,0.077,0.134497199237567,1.0273139059975,"KRAS_Mut"
"TCGA.55.7907",0.0712594903412163,0,0.0528333805811209,0.0667944833877308,0,0.10357200182359,0,0.10884930114236,0.0521219116584133,0,0,0.0168831509727975,0,0.087138773514837,0.147772018289647,0.236779521413633,0,0,0.0559959668746541,0,0,0,0.008,0.280899840320302,0.972662931332071,"KRAS_Mut"
"TCGA.55.7910",0.0877456802493307,0,0.284433013826254,0,0,0.158247786442933,0.0337502178737928,0.0724262684090456,0.0115274374074825,0,0.0511782689183396,0,0,0.123859457585036,0.00602513826169462,0.0727336799959731,0,0.0733505213480596,0,0.00527250123399414,0,0.0194500284480654,0.244,0.0668591594408348,1.03580903910915,"KRAS_Mut"
"TCGA.55.7911",0.0240701022096163,0,0,0.0269429363666449,0,0.187780649883758,0.0518198387800201,0.116325713170404,0.0310650709952247,0,0.0888312817985502,0,0.0083816479770441,0,0.0269204931607361,0.211006898740193,0,0.207923330198701,0.018932036719107,0,0,0,0.008,0.272619489311791,0.978545147414443,"KRAS_Mut"
"TCGA.55.7914",0,0.0649468438472042,0.21739925223142,0.0762960827975922,0,0.231407822499948,0.0116819963460494,0.0314308083505865,0.0462433289610294,0,0.0226715533106868,0,0.00112207350933066,0.043616367890033,0.0599222938540971,0.11915508584753,0,0.029534731588042,0.0445717589664501,0,0,0,0.058,0.145873325567256,1.01442319131461,"KRAS_Mut"
"TCGA.55.8090",0.0307654950030475,0.0231086797558119,0.00483098904355801,0.0221270707955728,0,0.187933933072351,0.00347359051016617,0.0501315962883027,0.0345764587404213,0,0.0328482829142191,0,0.0412738938459881,0.131776622805311,0.041489468915912,0.314022120456631,0.0417028851902683,0,0.0338107155966116,0,0,0.00612819706582673,0.024,0.172637708111642,1.02072286300058,"KRAS_Mut"
"TCGA.55.8094",0.123687158374801,0,0.0240241272429024,0.0167706523023747,0,0.0268873851138651,0,0.198154629880715,0,0,0.00162010296128795,0.0388089625393105,5e-04,0.144633871437107,0,0.149737462654854,0,0.225733776056894,0.0494743683522906,0,0,0,0.411,0.0363451440657794,1.07748388896785,"KRAS_Mut"
"TCGA.55.8097",0.0405267194855972,0.0438751058477991,0.0100990304452955,0.042765130625133,0,0.169888438023087,0,0.112544900986563,0.00957010549527747,0,0.00727413687375927,0,0.00869259983076231,0,0.0229335347805739,0.283887176397817,0.0766736522471562,0.0320709958594251,0.139198473101754,0,0,0,0.023,0.176816816182884,1.00825609572523,"KRAS_Mut"
"TCGA.55.8207",0,0,0.00462486718043356,0.0332536224339065,0,0.107238668100667,0,0.0580529508965441,0.0190164269221861,0,0,0.00430645148376654,0.0330618524635554,0.20197158877318,0,0.31264781791701,0.0222603565843126,0.0601183000632937,0.133719627260053,0,0,0.00972746992109168,0.022,0.17896363790678,1.02741498016413,"KRAS_Mut"
"TCGA.55.8302",8e-04,0.0409717422754949,0.0355319695924647,0.08757037593277,0,0.115433803111153,0.00392576238048004,0.111266464004168,0.042071052643086,0,0.0458684168796687,0,0.0545295506001158,0.0959393225625769,0.0893899328702598,0.211263899324324,0,0.0221348356982343,0.0432983310332464,0,0,0,0.029,0.16806605952519,1.01620440611122,"KRAS_Mut"
"TCGA.55.8512",0.00176110766647122,0,0.0968522512127113,0,0,0.230473589024035,0,0.0381491617561294,0.00236268636723264,0,0.051256809832579,0.0648404268052087,0.0197544750816952,0.0662190363534843,0.00790036162402148,0.167848043886537,0,0.00498655177459953,0.163176749484706,0,0,0.0844187491305892,0.528,0.0202789256688968,1.07057782801246,"KRAS_Mut"
"TCGA.55.8514",0.0406563872564736,0,4e-04,0.0123149883315984,0,0.148567404991418,0,0.141655905255358,0.0138079197009203,0,0.0481295592997215,0,0.0855147773973445,0.0729746820985714,0.0545812559664909,0.318552923972258,0,0.0330431002587309,0.0270089532303853,0,0,0.0027590947673297,0.15,0.0971902601096666,1.04998659773711,"KRAS_Mut"
"TCGA.55.8616",0.162645011153144,0.129023923493532,0,0.0509337867318356,0,0.147455245160272,0,0.0412957192430054,0.0943514114899609,0,0.0501904221067631,0,0.0279973448728289,0.0385263410704932,0.0399531910011001,0.19239385390654,0,0,0.025233749770525,0,0,0,0.133,0.101902228772013,1.04759273844913,"KRAS_Mut"
"TCGA.55.A490",0,8e-04,0.103359555139415,0.0748729052071326,0,0.150716304021468,0,0.0369159818236346,0.0825954207087354,0,0.0036490904790386,0.0200543928302911,0.0401802063086299,0.270686211702858,0.0108460955514867,0.16072073521031,0.0438675176130951,0,0,0,0,8e-04,0.01,0.232189841806915,0.997997851270152,"KRAS_Mut"
"TCGA.55.A494",0.0258473086042703,0,0.0585657813596605,0.12658489536473,0,0.0247656319441927,0,0.217715447538025,0.0344412145442803,0,0,0.0964702058753049,0.035809724706996,0.111192864107761,0,0.125219225376832,0,0.0842992045367261,0.0590884960412218,0,0,0,0.936,-0.0267,1.0981327131462,"KRAS_Mut"
"TCGA.62.8398",0.0407358646853976,0,0.00896523710019853,0.037876429545301,0,0.207774364222267,0.0208792057717672,0.0509400784828836,0.038716583129763,0,0.0466549587561601,0,0.0144786210264558,0.16395933983148,0.0900326631674848,0.227638222893789,0.00647386511739655,0,0.0380227601660607,0,0,0.00685180610359503,0.034,0.162706746954462,1.02528000239771,"KRAS_Mut"
"TCGA.62.A46R",0.0250957104879909,0,0.0283760568898329,0,0,0.187073179805818,0,0.100320920954322,0.0359438372799513,0,0.00423457679089639,0.0347303060572091,0.0439648180547785,0.0251131254249548,0,0.230524393674358,0,0.137106991264274,0.147516083315615,0,0,0,0.209,0.0774059681610508,1.04735500103314,"KRAS_Mut"
"TCGA.64.1677",0.0302179567520302,0.070455272460005,0.101510928388608,0.0672311283502747,0,0.218060605954425,0.022081526167594,0.104333235891671,0.00561389335752505,0,0.029658056917797,0,0,0.0859592979173913,0.127780535913127,0.106682561485207,0,0.0127750779916519,0.0176399224526932,0,0,0,0.01,0.233630005899714,0.991305543146595,"KRAS_Mut"
"TCGA.64.5774",0.0379788533138732,0,0.132906749007857,0,0,0.211717581075707,0,0.115093519474611,0.0728776550237321,0,0,0.0445636183944984,0,0.231135495621058,0.0135666183000771,0.116181087218342,0,0.0101749188312032,0.00239581349057291,0,0,0.0114080902484685,0.348,0.0473034640298553,1.07001162722581,"KRAS_Mut"
"TCGA.64.5775",3e-04,0,0.00655560014117136,0.0542965733111579,0,0.190123578692244,0,0.0493018678934423,0.0401427056264559,0,0,0.0503325542613952,0,0.177442496242311,0.0125705647682147,0.407022507724497,0,8e-04,0.00141278898207726,0,0,0.00965115942178632,0.117,0.110211137600289,1.07117727423114,"KRAS_Mut"
"TCGA.64.5778",0.0276306388424257,0.0584826211726429,0.0645589175610802,0.21954069970916,0,0.17535144364042,0.0150645516108274,0.0592990699297958,0.0180400611685876,0,0.00230123350135112,0,8e-04,0.0734007894218269,0.125839112925513,0.145044458873846,0,0.00636308042323351,0.00829972089519901,0,0,0,0.006,0.322551329391577,0.956112267251512,"KRAS_Mut"
"TCGA.64.5815",0,0.0236278939176453,0.00793646957613215,0,0,0.11453716355147,0,0.0168630168889137,0.0428279476532288,0,0.0239981737344563,0,0,0.447996933290119,0,0.191099718235043,0,0.0980125051130676,0.0317984294892003,0,0,0.00128873486365494,0,0.57943049455912,0.814995632307525,"KRAS_Mut"
"TCGA.67.3773",0.0508339883540014,0,0.0178441700148986,0.0430596022008429,0,0.229651482077294,0.0010940207855373,0.0527822767636157,0.01419246815146,0,0.0277164768312327,0,0.00492107559541714,0.0350903272776191,0.0647758888327266,0.240155045615167,0.112827300004122,0,0.103633962647634,0,0,0.00142191484843136,0.018,0.191080272614328,1.00329467946701,"KRAS_Mut"
"TCGA.67.4679",0.00143957100660339,0.00435702909066607,0,0.0213309971437137,0,0.189345385266088,0,0.0256947146576152,0.0170431979425458,0,0.00920305541360609,0.0139135965223293,0.146738257836206,0.0150647768716237,0.0125521282843814,0.222046173867778,0.0705464293440453,0.0317955693687666,0.214620914579189,0,0,0.00430820280484229,0.043,0.158048626826083,1.02000933366643,"KRAS_Mut"
"TCGA.69.7973",0.0665323393497802,0.00118441648389801,0.0179438664681076,0.0747012018665696,0,0.14004596863119,0.045143282422134,0.0444507396168309,0.0375591346065,0,0,0.0255483551355954,0.0244814202128677,0.0287439966380396,0.00812048285336458,0.34350721670186,0,0.0485200791902597,0.0870852473028074,0,0,0.00643225252019518,0.221,0.0736850272259048,1.05132208408728,"KRAS_Mut"
"TCGA.69.7974",0.00598979447493196,0.0130003404188326,0,0.0211141587976035,0,0.145745276075215,0,0.0656703059736868,0.00313471392330317,0,0.0538381558754561,0.00255418406849395,0.0130880160281118,0.0563236775610392,0.0609489679074749,0.460295484558267,0.03288898796824,0.0291724725788785,0.0362354637904663,0,0,0,0.006,0.306925649958323,0.966115395958072,"KRAS_Mut"
"TCGA.69.7978",0,0.0383740873932046,0.0648314900783309,0.121204151441781,0,0.142648212749984,0.0289996551265001,0.0324157419982689,0.0394486553775656,0,0.0624043620000897,0,0.0089869626297812,0.0348978332158533,0.0878288388822011,0.271987906884383,0.0430020355029799,0,0.0170416548031431,0,0,0.00592841191593291,0.006,0.305562577997168,0.958068004282378,"KRAS_Mut"
"TCGA.69.7980",0.00493693622191916,0.00361401499544086,0,0.0412716864020478,0,0.194568649841093,0,0.101596060227188,0.0323723945118313,0,0.008062682576874,0.0239917676707725,0.0175558496246492,0.0705929478464693,0.0897867869603835,0.307939900185841,0,0.00712912156452342,0.0933784261791845,0,0.00320277519178217,0,0.012,0.222036675633319,0.998484430821351,"KRAS_Mut"
"TCGA.69.8253",0.0875761982712139,0.0129252213179185,0.245891894245942,0.0208698452359623,0,0.127662494214393,0,0.0794638250571445,0,0,0.0103610019747643,0.017467091117831,0,0.0506315051562001,0.00933473944358165,0.159349875277614,0.0455128894095745,0.0836334720895587,0.0327403781985022,0,0,0.0165795689897995,0.034,0.164170900079927,1.00131481922276,"KRAS_Mut"
"TCGA.69.8254",0.0137437911089041,0.0755546620244955,0.0932132723030438,0.0621403867675238,0,0.195644687662831,0.00127396788154443,0.0867538263131693,0,0,0.0277227288911044,0,0.0131742189340849,0.0244519656434983,0.0618973889495811,0.26694126992754,0.0104625747429672,0.0505015119501536,0.0124288723868448,0.00258589330734092,0,0.00150898120537311,0.117,0.10854460411994,1.03541813581698,"KRAS_Mut"
"TCGA.73.4662",0.0177354683624217,0.102268462111007,0.0595856742174617,0.0498208420873744,0,0.174881583620942,0,0.0875780082122716,0.0173733452488362,0,0.0079209501206567,0,0.0765125142169042,0.07178065227566,0.0216225538674556,0.199882428473961,0.0308597116743354,0.0508394502120198,0.0313383552986929,0,0,0,0.014,0.214093432182766,0.991187268994313,"KRAS_Mut"
"TCGA.75.5126",0.0148576041278412,0,0.0038566170606487,0.0571586218917797,0,0.0783163712258325,0.0332705010362972,0.0157513327839329,0.0147764150096293,0,0.0431426457959094,0,0.025495407350773,0.151836893454735,0.0991868881326352,0.348136250082723,0,0.0167488010690576,0.0451091396603884,0,0,0.0523565113178176,0,0.389294863972294,0.925409865854644,"KRAS_Mut"
"TCGA.75.6206",0.00235383404635777,0,0.0183264337793294,0,0,0.104636887854323,0,0.0796815535859295,0.0322176545609537,0,0.00867377472444266,0.0191601772475846,0,0.350828275078866,0.00649463182644593,0.3046125590359,0,0.0305587187050487,0.0424554995548186,0,0,0,0.008,0.245542547676075,1.01653944876273,"KRAS_Mut"
"TCGA.75.7027",0.0403822894188906,0,0.0786172201070878,0,0,0.148259583623059,0,0.102805619889741,0.0220878738471867,0,0.0446293034027698,0.00617904511018308,0,0.217744646864425,0.0143348862508363,0.192209537052107,0,0.0434700892446276,0.0876178710593944,0,0,0.0016620341296917,0.094,0.122503556793313,1.03519658067569,"KRAS_Mut"
"TCGA.75.7030",0.0525824408426755,0.0631403835124806,0.103616537585504,0.0632539176508308,0,0.255720311673764,0.0118988107386261,0.0258841226843391,0.0197714218902538,0,0.0204292382007174,0,0.00453315257523992,0.111577042879182,0.0329934086598746,0.126991376148417,0.0387305405755146,0.0294046315392234,0.0394726628433577,0,0,0,0.012,0.221174196075635,0.988925816074512,"KRAS_Mut"
"TCGA.78.7145",6e-04,0,0.0123286802877913,0,0,0.243602457253094,0,0.0314300452981411,0.0719590493470685,0,0,0.00261837109052612,0.0533378401899558,0.2025755851166,0,0.119447565662836,0.022106875748183,0.0995543997534366,0.13334749631909,0,0,0.00707257388128307,0.135,0.101566515734254,1.04736690014795,"KRAS_Mut"
"TCGA.78.7167",0.0848825496585421,0,0.0851890895104393,0.0830891010510498,0,0.174254910965756,0,0.0805997175891898,0.0299407581660517,0,0.00928264901956731,0.0270010665236434,0.0533997711726023,0.0939703994716671,0.0412508680425873,0.15709806017995,0,0.00672337209578117,0.0733176865531724,0,0,0,0.475,0.0273296456815081,1.06186224380983,"KRAS_Mut"
"TCGA.78.7539",0.0179937635784595,0,0.0181748190657762,0.128005973460159,0,0.203504327924304,0.0219740434801496,0.0671357102129704,0.0322180757585364,0,0.0086712520864925,2e-04,0.023672921713208,0.110728233215559,0.110786704444856,0.140566516916282,0.0639860267628432,0,0.0524315366209303,0,0,0,0.018,0.185887446194864,1.01322620611885,"KRAS_Mut"
"TCGA.78.7540",0.00183254704781428,0.0397027181241415,0,0,0,0.17344484029967,0,0.0975005664386567,0.0727239069615341,0,0.036026089416137,0.0487970568254857,0.0283401055970749,0.124776449845354,0.0101954016135306,0.226144605555821,0,0.0222662061923692,0.118249506082411,0,0,0,0.287,0.058368598235947,1.06184817459789,"KRAS_Mut"
"TCGA.78.8655",0.0281867369614849,6e-04,0,0.0692520280738833,0,0.0489948135060204,0,0.0438239070969565,0.0828728904167456,0,0.037419719133803,0,0,0.295367340140201,0.0505313020208719,0.285210484106008,0,0,0.0576975432527365,0,0,0,0.006,0.318727711989689,0.966046062386786,"KRAS_Mut"
"TCGA.83.5908",0.0370291714531444,0,0,0.137951381621229,0,0.170690293565317,0.0227792832373813,0.118983622301379,0.00536850735324011,0,0.0658060115716649,0.0317728624929356,0.00805426068045137,0.0263960119844078,0.173302682178555,0.140083547608783,0.0145050065053866,0,0.0472773574461241,0,0,0,0,0.393045308382765,0.925703830278645,"KRAS_Mut"
"TCGA.86.7953",0.0192053546686944,0.00370007959929023,0.0137046288623307,0.0342565687044629,0,0.220987888036756,0,0.0713471692937192,0.0341429224710204,0,0.0635511796067196,0,0.144810027618517,0.127515050573704,0,0.170745150199166,0,0.0528230517143439,0,0.0328712027533964,0,0.0103397258978783,0.028,0.168673116098817,1.01870556058385,"KRAS_Mut"
"TCGA.86.8056",0.00623489219394309,0,0.0187039522475394,0,0,0.287830461259299,0,0.0902478092158483,0,0,0.0274965735321029,0.00594976599321638,0.0664101463597499,0.0915333048734526,0,0.152950272782629,0.0507881036231298,0.0627093871944217,0.135598684179424,0,0,0.00354664654524392,0.187,0.0833196563647201,1.04596218662229,"KRAS_Mut"
"TCGA.86.8076",0.00566007273981272,0.0903304156840823,0.0288257614680101,0.141329463904348,0,0.0613470008253376,0,0.127927195012046,0.0356261223816808,0,0.0181140438932928,0,0,0.264895011545752,0.0625027170712196,0.129782896564452,0,0.0232385041243709,0.0104207947855948,0,0,0,0.002,0.345129275237134,0.945067983750016,"KRAS_Mut"
"TCGA.86.8674",0.0491528078987512,0,0.143878455534893,0,0,0.0370492122978285,0,0.211102318848483,0.0147324635890704,0,0.0118453327402223,0.027947020462902,0,0.3536436584788,0.00720246440496569,0.0598767094918581,0,0.0835695562522259,0,0,0,0,0.038,0.161265335786637,1.03354242963,"KRAS_Mut"
"TCGA.86.A456",0.0544513528220896,0,0.0412192359454742,0.0100104142068578,0,0.182037742512597,0,0.0584619863604987,0,0,0.0155919114148387,0,0,0.196904571401834,0.0538302019329816,0.32016481172386,0,0.030190034438857,0,0.0371377372401113,0,0,0.1,0.119609807275959,1.05351812270981,"KRAS_Mut"
"TCGA.86.A4JF",0.00331940121187533,0,0.0836095033649961,0,0,0.150375931130722,0,0.111323860536412,0.00700811177761572,0,0.00383128427985122,0.0797266374026458,0,0.121440564297171,0.0816054366629076,0.243590316309043,0,0.0313453877586168,0.076732996367066,0,0,0.00609056890107677,0.016,0.200991076497469,1.00379893889469,"KRAS_Mut"
"TCGA.91.6828",0,0,0.04711375415849,0.121573348473993,0,0.189605411168365,0,0.0663562639180416,9e-04,0,0,0.0166140382181637,0.0605616201165995,0,0.0846498746574943,0.328042034860512,0.046953716320032,0.00131179387755004,0.0363303983600476,0,0,0,0.009,0.234679488332744,0.991189114336689,"KRAS_Mut"
"TCGA.91.6836",0,0.0080517459151251,0.0775736837972502,0.0896717044190838,0,0.124216504854331,0.0499769178131185,0.0922585793408977,0.0209663429613336,0,0.059348048870673,0.0105825276353363,0.0182847920017081,0.178955265316398,0.00708351919302271,0.124579431350214,0,0.111582576304206,0.00508577983496248,0,0,0.0217825803923392,0.345,0.0475543696858052,1.06656933061137,"KRAS_Mut"
"TCGA.91.6849",0.0159888893699638,0.0745777600265473,0.145715989167676,0.0604287511391629,0,0.0364072038502425,0.0112832215209929,0.0356389268350205,0,0,0.0226605351054818,0,0,0.42916927421857,0,0.113631488651587,0,0.0397963839937148,0.0114824628416821,0,0,0.00321911327935891,0.006,0.316487059613553,0.970356933338174,"KRAS_Mut"
"TCGA.93.7347",0.0246028558007506,0.00770256797077591,0.00216775247383023,0.0770409099221139,0,0.131451649370198,0,0.0422555692840128,0.091734813531775,0,0.0371629039219353,0,0,0.268773371178125,0.0456644078269454,0.19917176021471,0,0.00814153107308607,0.0641299074317422,0,0,0,0,0.41276433222949,0.91205374906031,"KRAS_Mut"
"TCGA.93.8067",0.0479422402497019,0,0.0422077561100881,0,0,0.162814554714038,0,0.101429242646641,0.027828269752542,0,0.0277234530124379,0.0344366918252848,0,0.134827180299318,0.0668409074050075,0.29476719336066,0.0151852926655321,0.0186913033473054,0.0243497877780754,0,0,0.001,0.057,0.147214708458749,1.03032131638019,"KRAS_Mut"
"TCGA.93.A4JO",0.0100280398801655,0.0570120585269167,0.0196295947384804,0.104366177169811,0,0.0598926456697884,0,0.088300427780349,0.0800753043052726,0,0.0592918491897544,0,0.0161505373645319,0.167762868051548,0.0607381253905087,0.257207239667701,0,0,0.0195451322651716,0,0,0,0,0.404986418479543,0.914377583199004,"KRAS_Mut"
"TCGA.95.7039",0.105356631696854,0,0.0128581835632101,0.106086843100542,0,0.104870169979096,0.0388125446813644,0.0613869414141465,0.0354453435467369,0,0.0205407269911109,0,0,0.158317724103131,0.0762376860977665,0.1902116289286,0,0.0289823335304642,0.0608932423669771,0,0,0,0.115,0.111210448349487,1.04072681122153,"KRAS_Mut"
"TCGA.95.7562",0.0497547151437659,0,0.0343976424655074,0.0365107206432412,0,0.08969618673825,0,0.0757343838489421,0.0575993140558202,0,0.0269382249793167,0,4e-04,0.26580956627056,0.133121092354649,0.186388174287273,0.00698981014849026,0,0.0366387180954561,0,0,0,0.003,0.338120276742125,0.952001416602687,"KRAS_Mut"
"TCGA.95.7567",0,0.0233573963342259,0.0944543939509761,0.0895067771846936,0,0.131592138400342,0.0216559230958945,0.0640700343981063,0.0707156302907078,0,0.0558315772639478,0,0.00697631592904543,0.0234691229619124,0.123750592338948,0.254387907853568,0,0.025019388793076,0.0152128012045562,0,0,0,0.014,0.207530862252253,1.00291710948354,"KRAS_Mut"
"TCGA.95.A4VK",0.140789303657187,0.045182905797412,0.0503711742805746,0.0711457955485009,0,0.145226824955454,0,0.160218202172239,0.0177581386914117,0,0.0315916788319823,0,0,0.120220676569713,0.0787668770037375,0.076430406821672,0,0.0350174413223582,0.0272805743477576,0,0,0,0.06,0.14523936742325,1.02843078148771,"KRAS_Mut"
"TCGA.95.A4VN",0.00365091671196009,0.0336933736327806,8e-04,0.0683354748940723,0,0.166087466170472,0.0523371433473257,0.0921055514136258,2e-04,0,0.0560448967500908,0,0.00718268604108308,0.112150391749504,0.0924899523655664,0.277058333862737,0,0.0144888276369242,0.0179343257857879,0,0,0.00543022175726314,0,0.357771329472276,0.937311087232279,"KRAS_Mut"
"TCGA.97.7554",0.00548308078380336,0.0259097720237248,0.184247081457866,0.0174708915201705,0,0.161091727200608,0.00196416595827778,0.044180984386501,0.0121609772608379,0,0.0302984996939086,0,0,0.114003564262355,0.0602991521589463,0.301638063820378,0,3e-04,0.0346382781379173,0,0,0.00630385924063563,0.022,0.179210958889843,1.00734856089874,"KRAS_Mut"
"TCGA.97.7938",0.104421044896025,0.00342538456588481,0.0137828672392211,0.0577255359473563,0,0.127602246288784,0,0.0990352975625066,0,0,0,0.013885758810919,0,0.101214699706552,0.0653755130603115,0.236915837120194,0.00902089722337811,0.0327185793943114,0.127503161209375,0,0,0.00737317697518179,0.487,0.0261088224185643,1.07008222835385,"KRAS_Mut"
"TCGA.97.7941",0.0979718825819699,0,0.00134882803076296,0.0339970570707797,0,0.154357828603326,0,0.105646292923135,0.0273889942252471,0,0.0510464897143286,0,0.00430581080636226,0.0460392242884066,0.0669249175330975,0.308988113153607,0.0100853418562632,0.0014916983117548,0.0904075209009591,0,0,0,0.017,0.196964797328558,1.00407779802885,"KRAS_Mut"
"TCGA.97.8176",0.0281087388262463,0,0.0226183249661873,0,0,0.0736261875318463,0,0.087370498443473,0.00182710875439282,0,0.0345210508904055,0.0172007554485075,0.0526630247436996,0.141231273242179,0.00541138695621467,0.32352705286996,0,0.0173281136765773,0.158791473496835,0,0,0.0357750101534766,0.018,0.182693894554978,1.01785470144375,"KRAS_Mut"
"TCGA.97.A4M0",0,0.040578020138122,0.00139340204006162,0.106029135185349,0,0.2478661848441,0,0.0527100758212649,0.0437546323015003,0,0.0206629952781579,0.0253776689631122,0.0741167365971679,0.00680974465611417,0.0546054186942712,0.14163286170461,0.0824656541998392,0.0282833776828947,0.0737140918934343,0,0,0,0.198,0.0812404525113211,1.0513990643139,"KRAS_Mut"
"TCGA.97.A4M5",0.0233366365204157,0.0269990332330421,0,0.0187495096316412,0,0.12607684380932,0,0.0717244210369636,0,0,0.0606112768243325,3e-04,0.0144603947671487,0.151966895189663,0.0423708702130807,0.311448316583618,0,0.0148191514882203,0.124096503069848,0,0,0.0130658088635545,0.008,0.268280257137288,0.978134482503269,"KRAS_Mut"
"TCGA.99.8025",0.0475863305905719,0,0.0724724110261419,0,0,0.148923643833121,0,0.0544309110804195,0.0399007422703376,0,0.0279817954242485,0,0,0.285359148982142,0.0512698475109844,0.246345197681094,0,0.0115630509143112,0.0129927347637571,0,0,0.00117418592287042,0.018,0.192934287235452,1.02224237518574,"KRAS_Mut"
"TCGA.99.8028",0.00273454174273439,0.0173981486400251,0.0730403149622482,0.0918839266178779,0,0.202011474005553,0,0.0442876900484447,0.0356318125376682,0,0.0493727045248167,0,0,0.167279656624288,0.0994202256310722,0.193268965282118,0,0,0.0236705393831535,0,0,0,0,0.470926365507934,0.881817430781448,"KRAS_Mut"
"TCGA.99.8033",0,0,0.0616096410617972,0.164372476791428,0,0,0.0442922761775986,0.136544314600937,0.0285547930031327,0,0.0875220795492087,0.0513531231071942,0.0186804245361551,0.0772992708681409,0.0307850886152134,0.100323393124361,0,0.15476244298105,0.0264765479647046,0,0,0.0174241276190797,0.013,0.218697208975324,1.00309358869577,"KRAS_Mut"
"TCGA.J2.A4AG",0.091049313470376,0.10187196625542,3e-04,0.0401359436532215,0,0.192866753971579,0.028927755563542,0.0802279096486754,0.0220841884322411,0,0.0605103153841544,0,0.0199846058395699,0.0102760883665876,0.0307887144078432,0.19913195271455,0.05124329377453,0.0578030955105679,0.00480159828255496,0.0080368070847043,0,0,0.078,0.134162475965859,1.02778408627392,"KRAS_Mut"
"TCGA.L9.A443",0.0428862542027821,0,0.027074542391347,0,0,0.219819379697314,0,0.0927613814494925,0.0824768676310418,0,0,0.0329601384271517,0.019896967009683,0.171397217786403,0.127856772647511,0.139927925209064,0,0,0.0429425535482103,0,0,0,0.419,0.0356021513503371,1.08229987208701,"KRAS_Mut"
"TCGA.MN.A4N5",0.0120464175038295,0.0179472830530238,0.0465392762056894,0.117294120310272,0,0.131285038192918,0,0.175999078149761,0,0,0.0598251605385063,0.0072081600788288,0.0131816731794089,0.0711896561755689,0.110308196937248,0.202147946180473,0,0.010129891642441,0.0248981018520314,0,0,0,0.087,0.125485841030311,1.04229308801691,"KRAS_Mut"
"TCGA.MP.A4SY",0.03963472460961,0,0.0135598340460794,0,0,0.0782163894958081,0,0.014990974415372,0.0239893114367055,0,0.00892274613056443,0.00290576724886598,0,0.404774745580747,0.0381172544611691,0.223195736662793,0.0987032198773575,0,0.0529892960349283,0,0,0,0.006,0.297141923091685,0.994947568053036,"KRAS_Mut"
"TCGA.MP.A4T4",0,0.0146000688082385,0.0714696479416008,0.157240166518126,0,0.109846154816195,0.0152218610843687,0.0635673736161659,0.0584494721560044,0,0.0655596500283126,0,0.00545665188499593,0.118477312348141,0.112768258570582,0.168335074618774,0,0.0111522903636768,0.0278560172448177,0,0,0,0.006,0.297959658797834,0.964841752428552,"KRAS_Mut"
"TCGA.MP.A4T7",0.0211051779033711,2e-04,0.00648631447893078,0.042620609376367,0,0.153320745305754,0,0.132811197099807,0.0345342595773498,0,0.0258880182495873,0.0305633217407975,0.022477105453986,0.0959123346403411,0.0245153461698931,0.229960492516195,0,0.152809269624053,0.0180361662152378,0,0,0.0087664753040073,0.018,0.183541861348158,1.0160411926406,"KRAS_Mut"
"TCGA.MP.A4T8",0.0769912089095434,0,0.034308636807372,0,0,0,0,0.0275716024178053,0.0978905115945719,0,0.0237157613933229,0,0,0.403062135686845,0,0.126266491433494,0,0.188036242891452,0.0221574088655933,0,0,0,0.067,0.141151045527883,1.07216377908524,"KRAS_Mut"
"TCGA.MP.A4TF",0,0.019516144078078,0.209671780860374,0.0472169764219876,0,0.122056758113047,0.00718923843514797,0.038514810646676,0,0,0.0768178370708159,0.00567840289798891,0,0.194163254307259,0.101170168767089,0.0691673362764259,0,0.0668487751730222,0.027627432012297,0,0,0.0143610849397909,0.117,0.109507387320841,1.03852200076373,"KRAS_Mut"
"TCGA.MP.A4TI",0.020261118942629,0.00376444304157665,0,0.0129156206201712,0,0.134890421431426,0,0.0753631562972108,0.0842780544869189,0,0.0203619908332182,0.0220087537254253,0,0.239606190772434,0.0849240537909996,0.233467206399961,0,0.0393092770023582,0.0287236526373561,0,0,1e-04,0,0.601340916650568,0.806877526976529,"KRAS_Mut"
"TCGA.MP.A4TK",0.0119056399363622,0.0218391493880352,0.0436861541502837,0.00829158589008975,0,0.0671676798512333,0,0.0872067018161924,0.0429271761216691,0,0.0333521382395458,0,0,0.343564078522293,0.0591084319306211,0.279565669220223,0,0,0,0.00138559493345073,0,0,0,0.470968591740698,0.884261975679515,"KRAS_Mut"
