Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA.95.7039,0.10535663169685436,0,0.012858183563210081,0.10608684310054235,0,0.104870169979096,0.03881254468136443,0.06138694141414647,0.035445343546736924,0,0.020540726991110887,0,0,0.15831772410313116,0.07623768609776646,0.19021162892859958,0,0.028982333530464213,0.06089324236697708,0,0,0,0.115,0.11121044834948676,1.0407268112215278
TCGA.95.7562,0.04975471514376594,0,0.03439764246550739,0.036510720643241235,0,0.08969618673825001,0,0.07573438384894211,0.05759931405582018,0,0.026938224979316708,0,0.0004,0.26580956627056,0.13312109235464942,0.18638817428727286,0.006989810148490263,0,0.03663871809545611,0,0,0,0.003,0.33812027674212497,0.9520014166026873
TCGA.95.7567,0,0.023357396334225917,0.09445439395097607,0.08950677718469364,0,0.13159213840034226,0.021655923095894525,0.06407003439810627,0.07071563029070775,0,0.055831577263947794,0,0.006976315929045425,0.023469122961912357,0.1237505923389477,0.254387907853568,0,0.025019388793075983,0.015212801204556243,0,0,0,0.014,0.20753086225225345,1.002917109483542
TCGA.95.A4VK,0.140789303657187,0.045182905797412014,0.0503711742805746,0.07114579554850085,0,0.14522682495545414,0,0.16021820217223887,0.017758138691411653,0,0.03159167883198228,0,0,0.12022067656971347,0.07876687700373748,0.07643040682167196,0,0.0350174413223582,0.027280574347757564,0,0,0,0.06,0.14523936742324964,1.0284307814877085
TCGA.95.A4VN,0.003650916711960094,0.033693373632780625,0.0008,0.06833547489407228,0,0.16608746617047232,0.05233714334732567,0.09210555141362575,0.0002,0,0.056044896750090806,0,0.007182686041083076,0.11215039174950393,0.09248995236556641,0.27705833386273737,0,0.01448882763692424,0.0179343257857879,0,0,0.005430221757263139,0,0.35777132947227624,0.9373110872322786
TCGA.97.7554,0.005483080783803359,0.025909772023724787,0.1842470814578655,0.01747089152017048,0,0.16109172720060824,0.00196416595827778,0.04418098438650104,0.012160977260837882,0,0.030298499693908614,0,0,0.11400356426235542,0.06029915215894632,0.3016380638203781,0,0.0003,0.034638278137917304,0,0,0.006303859240635632,0.022,0.17921095888984315,1.0073485608987363
TCGA.97.7938,0.10442104489602505,0.0034253845658848104,0.013782867239221145,0.0577255359473563,0,0.12760224628878392,0,0.0990352975625066,0,0,0,0.013885758810919026,0,0.10121469970655177,0.06537551306031154,0.2369158371201939,0.009020897223378108,0.03271857939431139,0.12750316120937466,0,0,0.0073731769751817925,0.487,0.026108822418564267,1.0700822283538542
TCGA.97.7941,0.09797188258196993,0,0.0013488280307629586,0.033997057070779726,0,0.1543578286033262,0,0.10564629292313465,0.027388994225247116,0,0.05104648971432856,0,0.004305810806362256,0.046039224288406594,0.06692491753309752,0.30898811315360747,0.010085341856263157,0.0014916983117547974,0.09040752090095912,0,0,0,0.017,0.19696479732855768,1.0040777980288524
TCGA.97.8176,0.028108738826246264,0,0.02261832496618731,0,0,0.07362618753184627,0,0.08737049844347303,0.0018271087543928245,0,0.03452105089040549,0.017200755448507483,0.0526630247436996,0.14123127324217896,0.00541138695621467,0.32352705286995964,0,0.01732811367657725,0.1587914734968345,0,0,0.03577501015347663,0.018,0.18269389455497786,1.017854701443748
TCGA.97.A4M0,0,0.04057802013812198,0.0013934020400616224,0.10602913518534926,0,0.24786618484410017,0,0.05271007582126488,0.04375463230150026,0,0.02066299527815794,0.025377668963112155,0.07411673659716794,0.006809744656114175,0.05460541869427121,0.14163286170461026,0.08246565419983919,0.028283377682894698,0.07371409189343428,0,0,0,0.198,0.08124045251132113,1.051399064313904
TCGA.97.A4M5,0.02333663652041572,0.02699903323304212,0,0.018749509631641223,0,0.1260768438093204,0,0.07172442103696358,0,0,0.060611276824332525,0.0003,0.014460394767148709,0.15196689518966325,0.042370870213080745,0.3114483165836181,0,0.014819151488220269,0.12409650306984775,0,0,0.01306580886355454,0.008,0.268280257137288,0.9781344825032691
TCGA.99.8025,0.047586330590571865,0,0.07247241102614194,0,0,0.14892364383312143,0,0.05443091108041946,0.0399007422703376,0,0.027981795424248498,0,0,0.28535914898214243,0.05126984751098435,0.24634519768109367,0,0.011563050914311207,0.012992734763757056,0,0,0.0011741859228704184,0.018,0.19293428723545156,1.022242375185738
TCGA.99.8028,0.0027345417427343892,0.017398148640025132,0.07304031496224822,0.09188392661787785,0,0.2020114740055528,0,0.04428769004844473,0.03563181253766823,0,0.04937270452481669,0,0,0.167279656624288,0.09942022563107217,0.19326896528211832,0,0,0.02367053938315345,0,0,0,0,0.4709263655079344,0.8818174307814477
TCGA.99.8033,0,0,0.06160964106179724,0.1643724767914277,0,0,0.04429227617759856,0.13654431460093688,0.028554793003132677,0,0.08752207954920867,0.051353123107194185,0.01868042453615511,0.07729927086814094,0.030785088615213424,0.10032339312436085,0,0.15476244298104952,0.026476547964704604,0,0,0.01742412761907967,0.013,0.21869720897532433,1.0030935886957726
TCGA.J2.A4AG,0.09104931347037604,0.10187196625541962,0.0003,0.04013594365322147,0,0.19286675397157912,0.028927755563542015,0.08022790964867536,0.0220841884322411,0,0.06051031538415437,0,0.019984605839569895,0.010276088366587598,0.030788714407843178,0.19913195271455023,0.05124329377452996,0.05780309551056791,0.0048015982825549575,0.008036807084704303,0,0,0.078,0.13416247596585865,1.027784086273923
TCGA.L9.A443,0.042886254202782144,0,0.02707454239134701,0,0,0.21981937969731405,0,0.0927613814494925,0.08247686763104181,0,0,0.032960138427151675,0.01989696700968295,0.17139721778640285,0.1278567726475111,0.13992792520906366,0,0,0.04294255354821031,0,0,0,0.419,0.03560215135033713,1.0822998720870112
TCGA.MN.A4N5,0.012046417503829473,0.01794728305302382,0.04653927620568943,0.11729412031027152,0,0.13128503819291773,0,0.17599907814976126,0,0,0.05982516053850626,0.007208160078828799,0.01318167317940893,0.0711896561755689,0.11030819693724797,0.20214794618047344,0,0.010129891642440972,0.024898101852031417,0,0,0,0.087,0.12548584103031074,1.0422930880169101
TCGA.MP.A4SY,0.039634724609610046,0,0.013559834046079364,0,0,0.07821638949580814,0,0.014990974415371965,0.023989311436705466,0,0.008922746130564433,0.0029057672488659804,0,0.4047747455807472,0.03811725446116912,0.22319573666279255,0.09870321987735747,0,0.05298929603492826,0,0,0,0.006,0.2971419230916848,0.9949475680530356
TCGA.MP.A4T4,0,0.014600068808238489,0.07146964794160078,0.15724016651812586,0,0.1098461548161948,0.015221861084368722,0.06356737361616593,0.05844947215600443,0,0.06555965002831264,0,0.005456651884995929,0.11847731234814145,0.11276825857058237,0.16833507461877398,0,0.01115229036367685,0.027856017244817736,0,0,0,0.006,0.29795965879783437,0.9648417524285522
TCGA.MP.A4T7,0.021105177903371092,0.0002,0.006486314478930775,0.04262060937636701,0,0.15332074530575368,0,0.13281119709980674,0.034534259577349825,0,0.02588801824958734,0.03056332174079746,0.02247710545398599,0.09591233464034112,0.024515346169893062,0.2299604925161952,0,0.15280926962405286,0.018036166215237775,0,0,0.0087664753040073,0.018,0.18354186134815773,1.0160411926406006
TCGA.MP.A4T8,0.07699120890954339,0,0.034308636807371985,0,0,0,0,0.0275716024178053,0.09789051159457192,0,0.023715761393322862,0,0,0.4030621356868449,0,0.12626649143349417,0,0.18803624289145218,0.022157408865593305,0,0,0,0.067,0.14115104552788324,1.0721637790852439
TCGA.MP.A4TF,0,0.019516144078077984,0.20967178086037447,0.047216976421987585,0,0.12205675811304666,0.007189238435147974,0.03851481064667599,0,0,0.07681783707081592,0.005678402897988914,0,0.19416325430725948,0.10117016876708892,0.06916733627642593,0,0.06684877517302223,0.027627432012296987,0,0,0.01436108493979086,0.117,0.10950738732084103,1.038522000763727
TCGA.MP.A4TI,0.020261118942629004,0.0037644430415766455,0,0.01291562062017117,0,0.1348904214314265,0,0.07536315629721077,0.08427805448691886,0,0.02036199083321823,0.02200875372542531,0,0.23960619077243359,0.08492405379099963,0.23346720639996077,0,0.03930927700235821,0.028723652637356066,0,0,0.0001,0,0.6013409166505678,0.8068775269765291
TCGA.MP.A4TK,0.011905639936362247,0.021839149388035217,0.04368615415028373,0.008291585890089749,0,0.06716767985123334,0,0.08720670181619242,0.04292717612166914,0,0.03335213823954577,0,0,0.3435640785222934,0.0591084319306211,0.2795656692202231,0,0,0,0.0013855949334507284,0,0,0,0.470968591740698,0.8842619756795153
TCGA.NJ.A4YG,0,0.02673698706757484,0.027415768657510598,0.04318901816893203,0,0.15798714980245446,0,0.06342131779371683,0.03342675019311437,0,0,0.020518926759781748,0.023260235789298825,0.1148134395313165,0.02699239145892531,0.22693054766396112,0.09626885970669292,0.0538315319261647,0.06942689392562698,0,0,0.015780181554928812,0.01,0.2270585630959944,0.990415176623368
TCGA.NJ.A4YI,0.0005,0.0033643025191886465,0.010436416862285696,0,0,0.16714724310435425,0,0.061948997461426826,0.04898132093428699,0,0.05161334118286911,0.08656032240132107,0.11394901972103277,0.0866317345507111,0,0.23875589312754517,0.002098780048353154,0.040758988592828865,0.07875330142999974,0,0.00795105153332544,0.0006,0.173,0.08767247442777329,1.0531645770400238
TCGA.05.4382,0.0062324568658939814,0,0.09857361187496297,0.009441791601953204,0,0.09860623722333309,0,0.0506724025509992,0.033100697270242015,0,0.02469130412841354,0,0,0.2365297478185521,0.05969330796741603,0.34502383700497435,0,0,0.01018259025661979,0,0,0.027252015436639805,0.001,0.35262280844509675,0.9460921006079517
TCGA.05.4384,0,0,0.05355257504206512,0.049880620783291946,0,0.1300889492443068,0,0.0507500093575728,0.02117584446410731,0,0.055905109066860685,0,0.03138823177810836,0.15579818296414397,0.009748575121835048,0.37657596528034337,0,0.008132766674222611,0.04466153921113536,0,0.002853651748827706,0.009487979263178998,0.08,0.12864236138261798,1.0464503411923154
TCGA.05.4389,0.014175199092967468,0.006473026607250573,0,0.08815271506233008,0,0.10965252896638955,0,0.08435054361050369,0.03610351610491886,0,0.00199985696137732,0.03916885666521043,0,0.09124064862047851,0.07418180293364608,0.2514507754927947,0.05594722168888167,0.021546919718595983,0.125556388474655,0,0,0,0.008,0.2725176094569083,0.9733474190372288
TCGA.05.4396,0.052899817000728294,0,0.07116683671019572,0,0,0.21874962718512242,0,0.09274006302847959,0.038673740796782034,0,0.08280642107347971,0,0,0.11722160448645862,0.07572342562438811,0.21402272365116018,0,0.010559995934191746,0,0.01200429200448083,0,0.01343145250453275,0.31,0.05295068608892001,1.0641082676607714
TCGA.05.4397,0.01469540129160207,0,0.009627993827096391,0.0052103488355628984,0,0.05773227258398906,0.017961284230803246,0.024067543506861362,0.031447389877664586,0,0.0506039552719382,0,0.0025718420065891953,0.3315847336469745,0.18065906399749337,0.16161075548682632,0,0.0565556778127223,0.05567173762387642,0,0,0,0.008,0.26118219896964495,1.0146606700289496
TCGA.05.4398,0.019938949870449668,0,0.04278918429087855,0.04854433167137014,0,0.17430187797543603,0.0031507732773858256,0.05173880537091628,0.032928249968504714,0,0.03693077878670697,0,0.05457398155618129,0.06285181730420515,0.09732561862273209,0.32034623645407007,0.04815889429191075,0,0.001447979401466039,0,0,0.00497252115778645,0.009,0.2363114518170981,0.9922690586819389
TCGA.05.4402,0.05801521251883712,0,0.12781601676405,0.019691918622588105,0,0.05504857187788698,0,0.054414240667563216,0.033847510301492856,0,0.014886567416466661,0,0.02915476345944308,0.11608151690711281,0.03938284805333434,0.3133281292175473,0,0.05454934421551283,0.05491224844484459,0,0,0.028871111533320077,0.012,0.22365096736504286,0.9917182068618627
TCGA.05.4410,0,0.07051522223121667,0.23435378131892864,0.07189735110827272,0,0.13654261019726865,0.02358929150326668,0.06936106142991603,0.020625336954947126,0,0.04623762696338092,0,0.015023937767433583,0.04942680235911992,0.10013488732711547,0.12347773683452443,0,0,0.03750701155536456,0,0,0.0013073424492446284,0.029,0.16753600232263846,1.005269839804104
TCGA.05.4420,0.04270500736591098,0,0.12538241794836,0.04881005112103625,0,0.13974776869545016,0,0.059770000600192254,0,0,0.05689086190500199,0,0,0.034603129594580256,0,0.22675684983832176,0,0.03404321123196521,0,0.04088645472835594,0,0.1904042469708251,0.255,0.06411603626096798,1.0618429253290294
TCGA.05.4424,0.04048939878527556,0,0,0.04479805736005056,0,0.21410409033553401,0,0.029947320904212725,0,0,0.025121313985729202,0,0.012549676398949584,0.10545709456140571,0.055541465041847066,0.36293838467348966,0,0.029525950321519185,0.06995345749712249,0,0,0.009573790134864332,0.009,0.23670485050181256,0.9945311634896128
TCGA.05.4425,0,0.00724670541504276,0,0,0,0.24662166532109062,0,0.015179098699469321,0.0052206393932159815,0,0.021132845963491253,0,0,0.24508915670798362,0.06354081771016189,0.32750184857762826,0.028386696181405543,0,0.040080526030510696,0,0,0,0,0.49797204879511237,0.8668184400576933
TCGA.05.4426,0.05189205135116952,0,0,0.011844950056648164,0,0.22715833317548212,0,0,0.04664739469141225,0,0.02430173629285218,0.004140900163505113,0.05724093199397907,0.29897148426814946,0.019443949745892388,0.2141558726618936,0,0,0.029674594364913213,0,0,0.014527801234102905,0.015,0.20537359541444242,1.0203268831838763
TCGA.05.4430,0.01114855563756837,0.0001,0.011978408277109854,0.0226411241816115,0,0.11211521184258504,0.0077841460493908,0.030456187193030237,0.038706695316795624,0,0.0076313891749833175,0.006607947067107364,0,0.17578968622457944,0.034543664528283086,0.3691730987342684,0.0471240172296109,0.043829852800056766,0.06275440313036107,0,0,0.017646664953631645,0,0.40763303707716997,0.9158475100582045
TCGA.05.4434,0.04097100306619788,0.0070778713576911635,0,0.049795264697411044,0,0.09829836273464286,0.02406005234848315,0.0358354300299543,0.028411302114525958,0,0.0567190007041695,0,0.012402931495945499,0.16746210852282833,0.13321180061293325,0.2667540054508364,0,0.04165573822662302,0.03734512863775759,0,0,0,0,0.39543711519249397,0.9217106249057163
TCGA.05.5423,0.02219643998417678,0.024283957974041315,0.020052997838547193,0,0,0.15896368253531998,0,0.03755426455075478,0.0275852694243246,0,0.003780617415897705,0,0.026667786197659776,0.057015105912544224,0.01063218891197408,0.2919595414363217,0.15242556539500757,0.07209589975163437,0.0663020867524566,0,0,0.028484595919339384,0.008,0.2677740188324179,0.9754460682868042
TCGA.05.5428,0.04026901697190463,0,0.016076920029009116,0.024105865032142255,0,0.0750610636266238,0,0.034365285971289086,0.016539983434742365,0,0.024469096141674397,0,0.0008,0.08986802360970603,0.030560151838540887,0.4132117962782826,0.08687812661415742,0,0.11548237371100115,0.00536331990148092,0,0.026947981854730758,0.008,0.25216035487900623,0.9906331309332649
TCGA.05.5429,0.04629265910749896,0,0.12335972869119555,0.029141154089101333,0,0.31956744928354947,0,0.0321100297009828,0,0,0.003262457388648921,0,0,0.0682018266107397,0.023295962904835075,0.22684874807055566,0.04182056433395973,0.03008936063628412,0.013719291283828837,0.010093625439674741,0,0.032197142459145095,0.276,0.060427785308439876,1.0529615585491823
TCGA.05.5715,0.006257128815888856,0.009798087263008362,0,0,0,0.08933994951430287,0,0.022034009764037257,0.05950885252548732,0,0.028163473423945713,0,0,0.4358414361339662,0.0046161524532518415,0.2813294879703151,0,0.0033665736246721815,0.05870637027870121,0,0,0.0010384782324231183,0,0.3756039123750447,0.9543884899723843
TCGA.35.4122,0.006110386969794438,0,0.07983327548536985,0.08428018216131322,0,0.11438046995569665,0.0024243671602544566,0.08907697261032123,0,0,0,0.018710576483991243,0.017295389335505354,0.04848670053778713,0.0715721326253929,0.3742884432029131,0.007728418886160707,0.03983379317650254,0.029214045076180774,0,0,0.016764846332816472,0,0.45150728661323714,0.8916632239321315
TCGA.35.4123,0.020941910422751484,0,0.03508424583892732,0.17964975206570194,0,0.10973303195254427,0.03616039129268706,0.09970745133565333,0.035913718404927714,0,0.004203561095923673,0.018594493601941663,0.02419312570228295,0.12454689957022431,0.03039640737609894,0.2398887682556436,0.006569445231355996,0.011844296663003108,0.01118264219682941,0.011389858993503185,0,0,0,0.4660755640241288,0.8844542018930516
TCGA.35.5375,0.01160714476260978,0,0.09597225220489436,0.09866891683548247,0,0.16462179637576424,0,0.08459532683159474,0.08222027029177624,0,0.003355060973965302,0.006456289215634576,0.0030252715960228426,0.05072915795626163,0.12140995900320167,0.2354397312851318,0.01454483638954186,0,0.020173969496388795,0,0,0.007180016781729687,0.006,0.31519193855123706,0.9555407301978203
TCGA.38.4625,0.004686648737223595,0,0.04074586286836287,0,0,0.16595050882610543,0,0.06052001458844292,0.0039899976968677696,0,0,0.023825144889187903,0,0.1945473851874963,0.10346287609467095,0.3143893519642972,0,0.017874442060835893,0.06866485928660593,0,0.0013429077999032417,0,0.006,0.32440149333015306,0.958209198712928
TCGA.38.4626,0.0036966423839126226,0,0.01676421119950489,0.0325754052702914,0,0.12268932514426627,0,0.02565540592356457,0.0014812222962320796,0,0.029900791825352213,0.013928017425333408,0.04812386298838259,0.15823606608710075,0,0.3931434036642154,0,0.04157315912629826,0.08564598591955298,0,0,0.026586500745992527,0.007,0.28781727468838797,0.9769737272048161
TCGA.38.4627,0.047150868731419084,0,0.02328727836070067,0.009886132262948932,0,0.19120537494814902,0,0.006192706153366911,0,0,0.019046045210054017,0,0.06598508266816998,0.031207226960803056,0.018183300941397133,0.4740077385440964,0.004980132737277184,0.0534120172804918,0.047612081632602915,0,0,0.00784401356852293,0,0.369218246414296,0.9339009134847382
TCGA.38.4628,0.037689209400438094,0,0.010570477559146458,0.017593786235348116,0,0.03410535169485272,0,0.03772162919379235,0.017478984301727844,0,0,0.014790215520642823,0.05215421970912445,0.17209212973268131,0,0.4485741932736302,0.036887171187144796,0.030888232443513856,0.07858329971150917,0,0,0.010871100036447723,0.008,0.26070261944104756,1.0003098518790863
TCGA.38.4631,0.0772479828136052,0,0.17258929929020628,0.011967259132732009,0,0.0915185342346047,0.014182240653633738,0.06025583378967263,0.029859647736493505,0,0.058216513620803476,0,0.00434696783923994,0.14815723730357666,0.09062904862340238,0.14559389995873276,0,0,0,0.015432373657843581,0,0.08000316134545318,0.107,0.11528874092954272,1.0315173891674505
TCGA.38.4632,0.020737883072373536,0,0.012769689276967238,0.06031426270233792,0,0.11722618029509234,0.05197850819390697,0.05412095076153436,0.024353566441556056,0,0.03909449216242212,0,0.027338439876098995,0.015955556310666516,0.03228389349563204,0.2853415335965824,0.1125848915270354,0.06363133111219688,0.05868117073507974,0,0,0.023587650440517426,0.008,0.28459156220504134,0.9649761950057725
TCGA.38.6178,0.1382463903144544,0,0.12687535146219872,0,0,0.2119302035208951,0.0081871453259099,0.004818261601854226,0.027424170705885226,0,0.0437380186197666,0,0.006312003333973482,0.012688169554165013,0.056547644438208804,0.23842537748177361,0,0.050231505045540574,0.07457575859537434,0,0,0,0.07,0.13927807896501104,1.0165985179697996
TCGA.38.7271,0.028778975846276,0.23276397953259226,0,0.07109076207648657,0,0.20347127492925993,0.001961971239176617,0.056404384341930104,0.030346683889249538,0,0.054754161611767084,0,0.017547068381620772,0.11386430665806428,0.05312317057525492,0.11735637289946733,0,0,0.013315153897574062,0.0052217341212805754,0,0,0,0.3935305351114187,0.9195229943941847
TCGA.38.A44F,0.008802019058932043,0.15016952350784132,0.03419866261725539,0.0517706101628948,0,0.11200578084428235,0,0.10468988283145583,0.023804994107777498,0,0.013400821145750808,0.0020185384075775037,0.016308344330772568,0.04275935597236116,0.08743954286064747,0.23881631898188121,0.04049962688044534,0.004643315916711789,0.06867266237341295,0,0,0,0.003,0.34030890433720273,0.941226659470097
TCGA.44.2655,0.04470080866083586,0.10216314888605962,0.1336636257855794,0.025166980930804446,0,0.1658396129467195,0,0.06615117235851944,0.007711899011686425,0,0,0.011263709491891292,0.014020913011067981,0.047479997917483134,0.02346813844442304,0.2071629415244479,0.0988719843393323,0.013283847527385987,0.039051219163763654,0,0,0,0.012,0.223908328632068,0.9844467062106251
TCGA.44.2656,0.005733420139606717,0.01699884989482052,0.0732846176668368,0.13184339741703704,0,0.1335196826963537,0.0163823065449173,0.046528998244394035,0.026592822635550437,0,0.029665182779483365,0,0.01711765840331427,0.10119846324440886,0.09716323536672267,0.2161295123093506,0.013475729745354851,0.01716872478634564,0.05500346448930468,0,0,0.0021939336361984823,0.008,0.2801850759097326,0.9687885527340766
TCGA.44.2657,0.064363854560488,0.1022927235166583,0.07931281086232962,0.14932868631354362,0,0.10173244643708691,0,0.10781547021457377,0.03497891284973693,0,0.013913576406413329,0,0.006997896901079636,0.02592827231813449,0.06903128907451375,0.19890135741053433,0,0.0038662093885478946,0.04153649374635942,0,0,0,0,0.37054282933829025,0.9287505158135979
TCGA.44.2659,0.004502198708286993,0.02928125973973936,0.09497183830705637,0.12913033627235143,0,0.2462375735312362,0,0.06252460717563324,0.0813901286850257,0,0.0001,0,0.010449481628943642,0.03683962628941624,0.04852580683384979,0.20244340160868643,0,0.017843374662891463,0.03412652221990497,0,0,0.001667495913835135,0.028,0.1697073811821212,1.017452541714738
TCGA.44.2662,0.0027459578014987804,0,0.01435847187477037,0.003458001653242192,0,0.10489447566911173,0.019690201848305056,0.027303105390001962,0.00984216412813335,0,0.02180009463445998,0,0.11793670908693296,0.24274889524170526,0.0416339606320547,0.30004270737745087,0,0,0.04573965790716828,0,0,0.047805596755164416,0.014,0.2079924438140313,1.023634538809305
TCGA.44.2665,0,0.002320579483801847,0.0021594827790635865,0,0,0.19087619880899384,0,0.0014092873626713085,0.0011610709143437402,0,0.03635391587021397,0,0.0017469722467843632,0.2298365326298661,0,0.3390937930708005,0.0379873569816063,0.0945760924076797,0.05995659598961539,0,0,0.0025221214545593468,0.015,0.20316144970341515,1.025567784580462
TCGA.44.2666,0.04974273886914028,0,0.06808907105833818,0.06271478161753975,0,0.16007096578588653,0,0.04813181035814212,0,0,0,0.022551376593211762,0,0.01670029829606511,0,0.18076758687286462,0.003148479200354563,0.07144207190971157,0.2847147619839318,0,0.022114194382362458,0.009811863072451143,0.079,0.13187076940224063,1.0306011730069033
TCGA.44.2668,0.0029427498966567707,0,0,0.06627728009864743,0,0.09593146390502592,0.06593707816344735,0.004277398384773117,0.025745333826509478,0,0,0.037234376190610756,0.03927647891907213,0.39787510154841055,0.08102199904560005,0.10924891461184423,0,0.02452737322072447,0,0.03833265977486304,0,0.011371792413814712,0,0.4713341149215792,0.8846106561312718
TCGA.44.3396,0.010811593725443174,0.019249341181265544,0.05367167521896558,0,0,0.17283352097183347,0,0.0673802383746031,0.009351614687932264,0,0.046310694036376734,0,0,0.24996447491100257,0.05439285370728864,0.22350230631799145,0,0.019630749098778516,0,0.04132616439606783,0,0.03157477337245112,0,0.42643909970200755,0.9048584469897304
TCGA.44.3398,0.008463134487281898,0,0.014828113449305142,0,0,0.183924102759219,0,0.01229593047488968,0,0,0.022037636293331615,0.0657635220081447,0.012788473845723111,0.016576210468900975,0,0.18137352131635456,0.2590585587171651,0.07271710398256491,0.1402062709820947,0,0,0.009924976274690288,0.009,0.2377570714794531,0.9882539392142253
TCGA.44.3918,0.016487949406868863,0,0.05169318323138952,0.11083182474868837,0,0.15215901585717345,0.013875412097949761,0.06958526345365715,0.030854348717776703,0,0.05460484298391857,0.002990066932713996,0.004607451258778122,0.0913363303388703,0.11856450541663077,0.2414586349919965,0,0,0.03876334862143198,0,0,0.0021878219421559574,0,0.36138985321906175,0.9351182291997826
TCGA.44.3919,0.014357172721038708,0,0.049044852358367856,0,0,0.16229486924184874,0,0.07848170748088934,0.03752943075620905,0,0,0.03351885465284444,0.0029627214499773078,0.11039309274235831,0.11635439815875992,0.21633338748189104,0.027972800589875366,0,0.148376334890577,0,0,0.0023803774753629603,0,0.3722486936876094,0.9288257786935531
TCGA.44.4112,0.03433180274909296,0,0.1045434994674165,0.022576740258754786,0,0.17214371619631,0.011106141543918901,0.028548335551360052,0,0,0.029823068087184577,0,0.011525816015559865,0.042251654240438835,0.013560850461839935,0.35395484234096847,0.01736062541696422,0.09093405302646254,0.04633396305497408,0,0,0.02100489158875426,0.212,0.07583759347057603,1.0491898820414456
TCGA.44.5643,0.09350065490609293,0,0.03892530296231905,0.08337006123889226,0,0.07946308240538336,0.038477383098755646,0.09678797333617008,0.0675543352142585,0,0.06648838595421831,0,0.019793663318769472,0.10467296855579222,0.07083965197825125,0.1851051376160713,0.027720322358217482,0.018761727361937843,0.00853934969487033,0,0,0,0.009,0.2351710917939362,0.9870014997981219
TCGA.44.5644,0.10635384942051809,0,0.18378291195447274,0.1017655847891257,0,0.06159300662248274,0.024522743055874437,0.09989949637934711,0,0,0.023796169812794712,0.026384231211570377,0,0.15125997903174795,0.012129572166587003,0.10757151089276588,0,0.056951750289185185,0.01681312571052266,0,0,0.0271760686630054,0.53,0.020091314548876627,1.059712493188585
TCGA.44.5645,0,0.13607863925248806,0,0.034586650517612276,0,0.2192797669340926,0.0017077702696443758,0.04596202059273985,0.05637179459875943,0,0.018217712340666676,0.0062481556609426305,0.037199838544991,0.07824394495637349,0.0028086858657266262,0.1826423343310794,0.049891474582455145,0.07533457557118126,0.055426635981247134,0,0,0,0.008,0.28383844391127266,0.9652459416178403
TCGA.44.6148,0.06254157002872088,0.017254347774706313,0.14248811743529094,0.03596773279018579,0,0.11312988871719135,0,0.06654183980811296,0,0,0.008801527068633828,0.0016439572525649062,0.06796609664608418,0.01749159340324109,0.0005,0.3086571259517907,0,0.01766563242848918,0.13671099298501102,0,0,0.002665125285669937,0.023,0.17377475828582634,1.0046469518848953
TCGA.44.6774,0.051895750775314525,0,0.05557434595583996,0.0008,0,0.14287554145895223,0.012593911814242596,0.010419708873696741,0.05089071533669116,0,0.04872771912707154,0,0.032749723093226685,0.20353316076438724,0.055330393738575026,0.3055062288509871,0,0.0006,0.017319500314500007,0,0,0.011198707046815344,0.008,0.25928636810736483,0.9859232686453584
TCGA.44.6775,0.002962199579826805,0,0.036929778772606656,0.008219560912159503,0,0.09217985501400046,0,0.04105732200611512,0.07597055546958266,0,0,0.024068238424613964,0.01778009034075725,0.271486738720539,0,0.2941160826352478,0.0255626724187674,0.04718516383747228,0.06051570921871768,0,0,0.001966032649593348,0,0.3847678517039737,0.9296912377760087
TCGA.44.6777,0.007206422160171478,0.013334775825454568,0.0541286706236906,0.027510254212223143,0,0.0794986859690099,0,0.024832970326442255,0.042520600536622814,0,0.006871726888488015,0.012556715548688223,0.05220036574341585,0.1435178449974308,0.027504402229064782,0.35648180969603227,0.08669559245174974,0.0008,0.05262983424692567,0,0,0.01170837942803505,0,0.40610869573220515,0.9152598119276183
TCGA.44.6778,0.0443151516430787,0.03160397692853071,0,0.029114524433218766,0,0.22576734434763449,0.02185384146302827,0.0646067499428639,0,0,0.01587131740921239,0,0,0.1667893662391133,0.0717818986391662,0.31271134973898984,0,0,0.009648807061950822,0,0,0.005935672153212534,0.006,0.32429907798768454,0.9559386086789606
TCGA.44.7660,0.10176240205637127,0,0.04099799119071327,0.05859099425090661,0,0.11910043195753127,0,0.11415382786996557,0.026305570690336257,0,0.04013515050121203,0.002634694950660716,0.003273990567719612,0.06283041323588014,0.09847524044082528,0.3176072711536399,0,0,0.014132021134237992,0,0,0,0.029,0.16722979345760836,1.0209806853207894
TCGA.44.7662,0.023888061932320084,0,0.0803498956933664,0.03510596283033141,0,0.08779451429785212,0.006143682250656891,0.0321874626375248,0.048481112406178514,0,0.04825013078396555,0,0,0.256331887106561,0.07164805959384432,0.26582482296585636,0,0,0.03514260110152123,0,0,0.008851806400021254,0.006,0.3040292397928522,0.9667798702178217
